hhid	pid	money_transfers	ever_make_receiv	frequency_transfers	average_transfered_per_time
1654005.0	1	1	2		
1654005.0	1	2	2		
1654005.0	1	3	2		
1654005.0	1	4	2		
1654005.0	1	5	2		
1654005.0	1	6	2		
1654005.0	1	7	2		
1654005.0	1	8	2		
1654110.0	1	1	2		
1654110.0	1	2	2		
1654110.0	1	3	2		
1654110.0	1	4	2		
1654110.0	1	5	2		
1654110.0	1	6	2		
1654110.0	1	7	2		
1654110.0	1	8	2		
1654095.0	1	1	2		
1654095.0	1	2	2		
1654095.0	1	3	2		
1654095.0	1	4	2		
1654095.0	1	5	2		
1654095.0	1	6	2		
1654095.0	1	7	2		
1654095.0	1	8	2		
1654020.0	1	1	2		
1654020.0	1	2	2		
1654020.0	1	3	2		
1654020.0	1	4	2		
1654020.0	1	5	2		
1654020.0	1	6	2		
1654020.0	1	7	2		
1654020.0	1	8	2		
1655119.0	3	1	2		
1655119.0	3	2	2		
1655119.0	3	3	2		
1655119.0	3	4	2		
1655119.0	3	5	2		
1655119.0	3	6	2		
1655119.0	3	7	2		
1655119.0	3	8	2		
1655063.0	2	1	2		
1655063.0	2	2	2		
1655063.0	2	3	2		
1655063.0	2	4	2		
1655063.0	2	5	2		
1655063.0	2	6	2		
1655063.0	2	7	2		
1655063.0	2	8	2		
1655035.0	1	1	2		
1655035.0	1	2	1	2	200
1655035.0	1	3	2		
1655035.0	1	4	2		
1655035.0	1	5	2		
1655035.0	1	6	2		
1655035.0	1	7	2		
1655035.0	1	8	2		
1655049.0	2	1	2		
1655049.0	2	2	2		
1655049.0	2	3	2		
1655049.0	2	4	2		
1655049.0	2	5	2		
1655049.0	2	6	2		
1655049.0	2	7	2		
1655049.0	2	8	2		
1656012.0	2	1	2		
1656012.0	2	2	2		
1656012.0	2	3	2		
1656012.0	2	4	2		
1656012.0	2	5	2		
1656012.0	2	6	2		
1656012.0	2	7	2		
1656012.0	2	8	2		
1656039.0	1	1	2		
1656039.0	1	2	2		
1656039.0	1	3	2		
1656039.0	1	4	2		
1656039.0	1	5	2		
1656039.0	1	6	2		
1656039.0	1	7	2		
1656039.0	1	8	2		
1656053.0	2	1	2		
1656053.0	2	2	2		
1656053.0	2	3	2		
1656053.0	2	4	2		
1656053.0	2	5	2		
1656053.0	2	6	2		
1656053.0	2	7	2		
1656053.0	2	8	2		
1656133.0	2	1	2		
1656133.0	2	2	2		
1656133.0	2	3	2		
1656133.0	2	4	2		
1656133.0	2	5	2		
1656133.0	2	6	2		
1656133.0	2	7	2		
1656133.0	2	8	2		
1656120.0	1	1	1	4	500
1656120.0	1	2	2		
1656120.0	1	3	2		
1656120.0	1	4	2		
1656120.0	1	5	2		
1656120.0	1	6	2		
1656120.0	1	7	2		
1656120.0	1	8	2		
1656079.0	1	1	2		
1656079.0	1	2	2		
1656079.0	1	3	2		
1656079.0	1	4	2		
1656079.0	1	5	2		
1656079.0	1	6	2		
1656079.0	1	7	2		
1656079.0	1	8	2		
1656093.0	1	1	2		
1656093.0	1	2	2		
1656093.0	1	3	2		
1656093.0	1	4	2		
1656093.0	1	5	2		
1656093.0	1	6	2		
1656093.0	1	7	2		
1656093.0	1	8	2		
1743074.0	1	1	1	5	200
1743074.0	1	2	1	5	100
1743074.0	1	3	2		
1743074.0	1	4	2		
1743074.0	1	5	2		
1743074.0	1	6	2		
1743074.0	1	7	2		
1743074.0	1	8	2		
1743082.0	1	1	2		
1743082.0	1	2	2		
1743082.0	1	3	2		
1743082.0	1	4	2		
1743082.0	1	5	2		
1743082.0	1	6	2		
1743082.0	1	7	2		
1743082.0	1	8	2		
1743025.0	1	1	2		
1743025.0	1	2	2		
1743025.0	1	3	2		
1743025.0	1	4	2		
1743025.0	1	5	2		
1743025.0	1	6	2		
1743025.0	1	7	2		
1743025.0	1	8	2		
1743033.0	1	1	2		
1743033.0	1	2	2		
1743033.0	1	3	2		
1743033.0	1	4	2		
1743033.0	1	5	2		
1743033.0	1	6	2		
1743033.0	1	7	2		
1743033.0	1	8	2		
1744027.0	1	1	2		
1744027.0	1	2	2		
1744027.0	1	3	2		
1744027.0	1	4	2		
1744027.0	1	5	2		
1744027.0	1	6	2		
1744027.0	1	7	2		
1744027.0	1	8	2		
1744070.0	2	1	2		
1744070.0	2	2	2		
1744070.0	2	3	2		
1744070.0	2	4	2		
1744070.0	2	5	2		
1744070.0	2	6	2		
1744070.0	2	7	2		
1744070.0	2	8	2		
1744005.0	1	1	2		
1744005.0	1	2	2		
1744005.0	1	3	2		
1744005.0	1	4	2		
1744005.0	1	5	2		
1744005.0	1	6	2		
1744005.0	1	7	2		
1744005.0	1	8	2		
1744041.0	1	1	1	4	1000
1744041.0	1	2	1	3	2000
1744041.0	1	3	2		
1744041.0	1	4	2		
1744041.0	1	5	2		
1744041.0	1	6	2		
1744041.0	1	7	2		
1744041.0	1	8	2		
842033.0	1	1	2		
842033.0	1	2	2		
842033.0	1	3	2		
842033.0	1	4	2		
842033.0	1	5	2		
842033.0	1	6	2		
842033.0	1	7	2		
842033.0	1	8	2		
842020.0	3	1	2		
842020.0	3	2	2		
842020.0	3	3	2		
842020.0	3	4	1	4	2000
842020.0	3	5	2		
842020.0	3	6	2		
842020.0	3	7	2		
842020.0	3	8	2		
1661009.0	1	1	2		
1661009.0	1	2	2		
1661009.0	1	3	2		
1661009.0	1	4	2		
1661009.0	1	5	2		
1661009.0	1	6	2		
1661009.0	1	7	2		
1661009.0	1	8	2		
1661049.0	2	1	2		
1661049.0	2	2	2		
1661049.0	2	3	2		
1661049.0	2	4	2		
1661049.0	2	5	2		
1661049.0	2	6	2		
1661049.0	2	7	2		
1661049.0	2	8	2		
1661056.0	3	1	2		
1661056.0	3	2	2		
1661056.0	3	3	2		
1661056.0	3	4	2		
1661056.0	3	5	2		
1661056.0	3	6	2		
1661056.0	3	7	2		
1661056.0	3	8	2		
1661003.0	2	1	2		
1661003.0	2	2	2		
1661003.0	2	3	2		
1661003.0	2	4	2		
1661003.0	2	5	2		
1661003.0	2	6	2		
1661003.0	2	7	2		
1661003.0	2	8	2		
1661007.0	2	1	2		
1661007.0	2	2	1	2	500
1661007.0	2	3	2		
1661007.0	2	4	2		
1661007.0	2	5	2		
1661007.0	2	6	2		
1661007.0	2	7	2		
1661007.0	2	8	2		
1661042.0	2	1	2		
1661042.0	2	2	1	4	3000
1661042.0	2	3	2		
1661042.0	2	4	2		
1661042.0	2	5	2		
1661042.0	2	6	2		
1661042.0	2	7	2		
1661042.0	2	8	2		
1661016.0	1	1	2		
1661016.0	1	2	2		
1661016.0	1	3	2		
1661016.0	1	4	2		
1661016.0	1	5	2		
1661016.0	1	6	2		
1661016.0	1	7	2		
1661016.0	1	8	2		
1661023.0	1	1	2		
1661023.0	1	2	2		
1661023.0	1	3	1	4	0
1661023.0	1	4	2		
1661023.0	1	5	2		
1661023.0	1	6	2		
1661023.0	1	7	2		
1661023.0	1	8	2		
843083.0	1	1	2		
843083.0	1	2	2		
843083.0	1	3	2		
843083.0	1	4	2		
843083.0	1	5	2		
843083.0	1	6	2		
843083.0	1	7	2		
843083.0	1	8	2		
843018.0	1	1	2		
843018.0	1	2	2		
843018.0	1	3	2		
843018.0	1	4	2		
843018.0	1	5	2		
843018.0	1	6	2		
843018.0	1	7	2		
843018.0	1	8	2		
843057.0	1	1	2		
843057.0	1	2	2		
843057.0	1	3	2		
843057.0	1	4	2		
843057.0	1	5	2		
843057.0	1	6	2		
843057.0	1	7	2		
843057.0	1	8	2		
843019.0	1	1	2		
843019.0	1	2	2		
843019.0	1	3	2		
843019.0	1	4	2		
843019.0	1	5	2		
843019.0	1	6	2		
843019.0	1	7	1	4	0
843019.0	1	8	2		
843096.0	1	1	1	5	4000
843096.0	1	2	2		
843096.0	1	3	2		
843096.0	1	4	2		
843096.0	1	5	2		
843096.0	1	6	2		
843096.0	1	7	2		
843096.0	1	8	2		
849078.0	1	1	2		
849078.0	1	2	2		
849078.0	1	3	2		
849078.0	1	4	2		
849078.0	1	5	2		
849078.0	1	6	2		
849078.0	1	7	2		
849078.0	1	8	2		
849058.0	1	1	2		
849058.0	1	2	2		
849058.0	1	3	2		
849058.0	1	4	2		
849058.0	1	5	2		
849058.0	1	6	2		
849058.0	1	7	2		
849058.0	1	8	2		
849068.0	1	1	2		
849068.0	1	2	2		
849068.0	1	3	2		
849068.0	1	4	2		
849068.0	1	5	2		
849068.0	1	6	2		
849068.0	1	7	2		
849068.0	1	8	2		
849008.0	1	3	1	4	0
1662172.0	2	1	2		
1662172.0	2	2	2		
1662172.0	2	3	2		
1662172.0	2	4	2		
1662172.0	2	5	2		
1662172.0	2	6	2		
1662172.0	2	7	2		
1662172.0	2	8	2		
1662071.0	1	1	1	1	4000
1662071.0	1	2	1	1	4000
1662071.0	1	3	2		
1662071.0	1	4	2		
1662071.0	1	5	2		
1662071.0	1	6	2		
1662071.0	1	7	1	2	0
1662071.0	1	8	2		
1662142.0	1	3	1	7	0
1662046.0	1	1	2		
1662046.0	1	2	2		
1662046.0	1	3	2		
1662046.0	1	4	2		
1662046.0	1	5	2		
1662046.0	1	6	2		
1662046.0	1	7	2		
1662046.0	1	8	2		
1662097.0	1	1	2		
1662097.0	1	2	2		
1662097.0	1	3	2		
1662097.0	1	4	2		
1662097.0	1	5	2		
1662097.0	1	6	2		
1662097.0	1	7	2		
1662097.0	1	8	2		
1662122.0	1	1	2		
1662122.0	1	2	2		
1662122.0	1	3	2		
1662122.0	1	4	2		
1662122.0	1	5	2		
1662122.0	1	6	2		
1662122.0	1	7	2		
1662122.0	1	8	2		
1665028.0	1	1	2		
1665028.0	1	2	2		
1665028.0	1	3	2		
1665028.0	1	4	2		
1665028.0	1	5	2		
1665028.0	1	6	2		
1665028.0	1	7	2		
1665028.0	1	8	2		
1665009.0	2	1	2		
1665009.0	2	2	2		
1665009.0	2	3	2		
1665009.0	2	4	2		
1665009.0	2	5	2		
1665009.0	2	6	2		
1665009.0	2	7	2		
1665009.0	2	8	2		
1665018.0	1	1	1	4	0
1665018.0	1	2	2		
1665018.0	1	3	2		
1665018.0	1	4	2		
1665018.0	1	5	2		
1665018.0	1	6	2		
1665018.0	1	7	2		
1665018.0	1	8	2		
1665076.0	2	1	2		
1665076.0	2	2	2		
1665076.0	2	3	2		
1665076.0	2	4	2		
1665076.0	2	5	2		
1665076.0	2	6	2		
1665076.0	2	7	2		
1665076.0	2	8	2		
1665037.0	2	1	2		
1665037.0	2	2	2		
1665037.0	2	3	2		
1665037.0	2	4	2		
1665037.0	2	5	2		
1665037.0	2	6	2		
1665037.0	2	7	2		
1665037.0	2	8	2		
1665045.0	3	1	2		
1665045.0	3	2	2		
1665045.0	3	3	1	4	0
1665045.0	3	4	2		
1665045.0	3	5	2		
1665045.0	3	6	2		
1665045.0	3	7	2		
1665045.0	3	8	2		
847080.0	1	1	2		
847080.0	1	2	2		
847080.0	1	3	2		
847080.0	1	4	2		
847080.0	1	5	2		
847080.0	1	6	2		
847080.0	1	7	2		
847080.0	1	8	2		
1664002.0	2	1	2		
1664002.0	2	2	2		
1664002.0	2	3	2		
1664002.0	2	4	2		
1664002.0	2	5	2		
1664002.0	2	6	2		
1664002.0	2	7	2		
1664002.0	2	8	2		
1664024.0	1	1	2		
1664024.0	1	2	2		
1664024.0	1	3	2		
1664024.0	1	4	2		
1664024.0	1	5	2		
1664024.0	1	6	2		
1664024.0	1	7	2		
1664024.0	1	8	2		
1664054.0	1	1	2		
1664054.0	1	2	2		
1664054.0	1	3	2		
1664054.0	1	4	2		
1664054.0	1	5	2		
1664054.0	1	6	2		
1664054.0	1	7	2		
1664054.0	1	8	2		
1664069.0	2	1	2		
1664069.0	2	2	2		
1664069.0	2	3	2		
1664069.0	2	4	2		
1664069.0	2	5	2		
1664069.0	2	6	2		
1664069.0	2	7	2		
1664069.0	2	8	2		
867087.0	2	1	2		
867087.0	2	2	2		
867087.0	2	3	1	4	0
867087.0	2	4	2		
867087.0	2	5	2		
867087.0	2	6	2		
867087.0	2	7	2		
867087.0	2	8	2		
867037.0	1	1	2		
867037.0	1	2	2		
867037.0	1	3	2		
867037.0	1	4	2		
867037.0	1	5	2		
867037.0	1	6	2		
867037.0	1	7	2		
867037.0	1	8	2		
867097.0	1	1	2		
867097.0	1	2	2		
867097.0	1	3	2		
867097.0	1	4	2		
867097.0	1	5	2		
867097.0	1	6	2		
867097.0	1	7	2		
867097.0	1	8	2		
1669013.0	1	1	2		
1669013.0	1	2	2		
1669013.0	1	3	1	4	0
1669013.0	1	4	2		
1669013.0	1	5	2		
1669013.0	1	6	2		
1669013.0	1	7	2		
1669013.0	1	8	2		
1669118.0	1	1	2		
1669118.0	1	2	2		
1669118.0	1	3	2		
1669118.0	1	4	2		
1669118.0	1	5	2		
1669118.0	1	6	2		
1669118.0	1	7	2		
1669118.0	1	8	2		
1669091.0	1	1	2		
1669091.0	1	2	2		
1669091.0	1	3	2		
1669091.0	1	4	2		
1669091.0	1	5	2		
1669091.0	1	6	2		
1669091.0	1	7	2		
1669091.0	1	8	2		
1670013.0	2	1	2		
1670013.0	2	2	2		
1670013.0	2	3	2		
1670013.0	2	4	2		
1670013.0	2	5	2		
1670013.0	2	6	2		
1670013.0	2	7	2		
1670013.0	2	8	2		
1670187.0	2	1	2		
1670187.0	2	2	2		
1670187.0	2	3	2		
1670187.0	2	4	2		
1670187.0	2	5	2		
1670187.0	2	6	2		
1670187.0	2	7	2		
1670187.0	2	8	2		
1670033.0	1	1	2		
1670033.0	1	2	1	4	1100
1670033.0	1	3	2		
1670033.0	1	4	2		
1670033.0	1	5	2		
1670033.0	1	6	2		
1670033.0	1	7	2		
1670033.0	1	8	2		
1670168.0	1	1	2		
1670168.0	1	2	2		
1670168.0	1	3	2		
1670168.0	1	4	2		
1670168.0	1	5	2		
1670168.0	1	6	2		
1670168.0	1	7	2		
1670168.0	1	8	2		
1670110.0	2	1	2		
1670110.0	2	2	2		
1670110.0	2	3	2		
1670110.0	2	4	2		
1670110.0	2	5	2		
1670110.0	2	6	2		
1670110.0	2	7	2		
1670110.0	2	8	2		
1671051.0	1	1	2		
1671051.0	1	2	2		
1671051.0	1	3	1	3	0
1671051.0	1	4	2		
1671051.0	1	5	2		
1671051.0	1	6	2		
1671051.0	1	7	2		
1671051.0	1	8	2		
1671008.0	1	1	2		
1671008.0	1	2	2		
1671008.0	1	3	2		
1671008.0	1	4	2		
1671008.0	1	5	2		
1671008.0	1	6	2		
1671008.0	1	7	2		
1671008.0	1	8	2		
1671042.0	1	1	2		
1671042.0	1	2	2		
1671042.0	1	3	2		
1671042.0	1	4	2		
1671042.0	1	5	2		
1671042.0	1	6	2		
1671042.0	1	7	2		
1671042.0	1	8	2		
1671077.0	1	1	2		
1671077.0	1	2	2		
1671077.0	1	3	2		
1671077.0	1	4	2		
1671077.0	1	5	2		
1671077.0	1	6	2		
1671077.0	1	7	2		
1671077.0	1	8	2		
1672019.0	1	1	2		
1672019.0	1	2	2		
1672019.0	1	3	2		
1672019.0	1	4	2		
1672019.0	1	5	2		
1672019.0	1	6	2		
1672019.0	1	7	2		
1672019.0	1	8	2		
1674008.0	1	1	2		
1674008.0	1	2	2		
1674008.0	1	3	2		
1674008.0	1	4	2		
1674008.0	1	5	2		
1674008.0	1	6	2		
1674008.0	1	7	2		
1674008.0	1	8	2		
1674037.0	1	1	2		
1674037.0	1	2	2		
1674037.0	1	3	2		
1674037.0	1	4	2		
1674037.0	1	5	2		
1674037.0	1	6	2		
1674037.0	1	7	2		
1674037.0	1	8	2		
1674077.0	1	1	2		
1674077.0	1	2	2		
1674077.0	1	3	2		
1674077.0	1	4	2		
1674077.0	1	5	2		
1674077.0	1	6	2		
1674077.0	1	7	2		
1674077.0	1	8	2		
1674018.0	1	1	2		
1674018.0	1	2	2		
1674018.0	1	3	2		
1674018.0	1	4	2		
1674018.0	1	5	2		
1674018.0	1	6	2		
1674018.0	1	7	2		
1674018.0	1	8	2		
885065.0	1	1	2		
885065.0	1	2	2		
885065.0	1	3	2		
885065.0	1	4	2		
885065.0	1	5	2		
885065.0	1	6	2		
885065.0	1	7	2		
885065.0	1	8	2		
1678089.0	2	1	2		
1678089.0	2	2	1	4	1000
1678089.0	2	3	2		
1678089.0	2	4	2		
1678089.0	2	5	2		
1678089.0	2	6	2		
1678089.0	2	7	2		
1678089.0	2	8	2		
1678041.0	1	1	2		
1678041.0	1	2	2		
1678041.0	1	3	2		
1678041.0	1	4	2		
1678041.0	1	5	2		
1678041.0	1	6	2		
1678041.0	1	7	2		
1678041.0	1	8	2		
1678070.0	1	1	2		
1678070.0	1	2	2		
1678070.0	1	3	2		
1678070.0	1	4	2		
1678070.0	1	5	2		
1678070.0	1	6	2		
1678070.0	1	7	2		
1678070.0	1	8	2		
1678013.0	1	1	2		
1678013.0	1	2	2		
1678013.0	1	3	2		
1678013.0	1	4	2		
1678013.0	1	5	2		
1678013.0	1	6	2		
1678013.0	1	7	2		
1678013.0	1	8	2		
910082.0	1	1	2		
910082.0	1	2	2		
910082.0	1	3	2		
910082.0	1	4	2		
910082.0	1	5	2		
910082.0	1	6	2		
910082.0	1	7	2		
910082.0	1	8	2		
1682015.0	2	1	2		
1682015.0	2	2	1	4	2000
1682015.0	2	3	2		
1682015.0	2	4	2		
1682015.0	2	5	2		
1682015.0	2	6	2		
1682015.0	2	7	2		
1682015.0	2	8	2		
1682095.0	2	1	2		
1682095.0	2	2	1	2	1500
1682095.0	2	3	2		
1682095.0	2	4	2		
1682095.0	2	5	2		
1682095.0	2	6	2		
1682095.0	2	7	2		
1682095.0	2	8	2		
1682026.0	1	1	2		
1682026.0	1	2	2		
1682026.0	1	3	2		
1682026.0	1	4	2		
1682026.0	1	5	2		
1682026.0	1	6	2		
1682026.0	1	7	2		
1682026.0	1	8	2		
1682038.0	1	1	2		
1682038.0	1	2	2		
1682038.0	1	3	2		
1682038.0	1	4	2		
1682038.0	1	5	2		
1682038.0	1	6	2		
1682038.0	1	7	2		
1682038.0	1	8	2		
1684048.0	3	1	2		
1684048.0	3	2	2		
1684048.0	3	3	2		
1684048.0	3	4	2		
1684048.0	3	5	2		
1684048.0	3	6	2		
1684048.0	3	7	2		
1684048.0	3	8	2		
1684028.0	1	1	2		
1684028.0	1	2	2		
1684028.0	1	3	1	4	0
1684028.0	1	4	2		
1684028.0	1	5	2		
1684028.0	1	6	2		
1684028.0	1	7	2		
1684028.0	1	8	2		
944063.0	4	1	2		
944063.0	4	2	2		
944063.0	4	3	2		
944063.0	4	4	2		
944063.0	4	5	2		
944063.0	4	6	2		
944063.0	4	7	2		
944063.0	4	8	2		
944043.0	2	1	2		
944043.0	2	2	2		
944043.0	2	3	2		
944043.0	2	4	2		
944043.0	2	5	2		
944043.0	2	6	2		
944043.0	2	7	2		
944043.0	2	8	2		
944062.0	1	1	2		
944062.0	1	2	2		
944062.0	1	3	2		
944062.0	1	4	1	5	11000
944062.0	1	5	2		
944062.0	1	6	2		
944062.0	1	7	2		
944062.0	1	8	2		
945032.0	2	1	2		
945032.0	2	2	2		
945032.0	2	3	2		
945032.0	2	4	2		
945032.0	2	5	2		
945032.0	2	6	2		
945032.0	2	7	2		
945032.0	2	8	2		
945110.0	2	1	2		
945110.0	2	2	1	4	2000
945110.0	2	3	2		
945110.0	2	4	1	4	5000
945110.0	2	5	2		
945110.0	2	6	2		
945110.0	2	7	2		
945110.0	2	8	2		
1687016.0	1	1	2		
1687016.0	1	2	2		
1687016.0	1	3	2		
1687016.0	1	4	2		
1687016.0	1	5	2		
1687016.0	1	6	2		
1687016.0	1	7	2		
1687016.0	1	8	2		
1687032.0	1	1	2		
1687032.0	1	2	2		
1687032.0	1	3	2		
1687032.0	1	4	2		
1687032.0	1	5	2		
1687032.0	1	6	2		
1687032.0	1	7	2		
1687032.0	1	8	2		
1687166.0	1	1	2		
1687166.0	1	2	2		
1687166.0	1	3	2		
1687166.0	1	4	2		
1687166.0	1	5	2		
1687166.0	1	6	2		
1687166.0	1	7	2		
1687166.0	1	8	2		
1687099.0	2	1	2		
1687099.0	2	2	1	7	800
1687099.0	2	3	2		
1687099.0	2	4	2		
1687099.0	2	5	2		
1687099.0	2	6	2		
1687099.0	2	7	2		
1687099.0	2	8	2		
1687116.0	1	1	2		
1687116.0	1	2	2		
1687116.0	1	3	2		
1687116.0	1	4	2		
1687116.0	1	5	2		
1687116.0	1	6	2		
1687116.0	1	7	2		
1687116.0	1	8	2		
1688003.0	1	1	2		
1688003.0	1	2	2		
1688003.0	1	3	2		
1688003.0	1	4	2		
1688003.0	1	5	2		
1688003.0	1	6	2		
1688003.0	1	7	2		
1688003.0	1	8	2		
1688072.0	1	1	2		
1688072.0	1	2	2		
1688072.0	1	3	2		
1688072.0	1	4	2		
1688072.0	1	5	2		
1688072.0	1	6	2		
1688072.0	1	7	2		
1688072.0	1	8	2		
1688051.0	2	1	2		
1688051.0	2	2	2		
1688051.0	2	3	2		
1688051.0	2	4	2		
1688051.0	2	5	2		
1688051.0	2	6	2		
1688051.0	2	7	2		
1688051.0	2	8	2		
1688030.0	1	2	1	4	2000
1688040.0	1	1	2		
1688040.0	1	2	2		
1688040.0	1	3	2		
1688040.0	1	4	2		
1688040.0	1	5	2		
1688040.0	1	6	2		
1688040.0	1	7	2		
1688040.0	1	8	2		
1690110.0	1	1	2		
1690110.0	1	2	2		
1690110.0	1	3	2		
1690110.0	1	4	2		
1690110.0	1	5	2		
1690110.0	1	6	2		
1690110.0	1	7	2		
1690110.0	1	8	2		
1690098.0	2	1	2		
1690098.0	2	2	2		
1690098.0	2	3	2		
1690098.0	2	4	2		
1690098.0	2	5	2		
1690098.0	2	6	2		
1690098.0	2	7	2		
1690098.0	2	8	2		
1690069.0	1	1	2		
1690069.0	1	2	2		
1690069.0	1	3	2		
1690069.0	1	4	2		
1690069.0	1	5	2		
1690069.0	1	6	2		
1690069.0	1	7	2		
1690069.0	1	8	2		
1690086.0	1	1	2		
1690086.0	1	2	2		
1690086.0	1	3	1	4	0
1690086.0	1	4	1	5	2000
1690074.0	1	1	1	4	0
1690074.0	1	2	2		
1690074.0	1	3	1	4	0
1690074.0	1	4	2		
1690074.0	1	5	2		
1690074.0	1	6	2		
1690074.0	1	7	2		
1690074.0	1	8	2		
1691096.0	1	1	2		
1691096.0	1	2	2		
1691096.0	1	3	2		
1691096.0	1	4	2		
1691096.0	1	5	2		
1691096.0	1	6	2		
1691096.0	1	7	2		
1691096.0	1	8	2		
1691106.0	1	1	2		
1691106.0	1	2	2		
1691106.0	1	3	2		
1691106.0	1	4	2		
1691106.0	1	5	2		
1691106.0	1	6	2		
1691106.0	1	7	2		
1691106.0	1	8	2		
1691009.0	2	1	2		
1691009.0	2	2	2		
1691009.0	2	3	2		
1691009.0	2	4	2		
1691009.0	2	5	2		
1691009.0	2	6	2		
1691009.0	2	7	2		
1691009.0	2	8	2		
1691063.0	1	1	2		
1691063.0	1	2	2		
1691063.0	1	3	2		
1691063.0	1	4	2		
1691063.0	1	5	2		
1691063.0	1	6	2		
1691063.0	1	7	2		
1691063.0	1	8	2		
1691052.0	1	1	2		
1691052.0	1	2	2		
1691052.0	1	3	2		
1691052.0	1	4	2		
1691052.0	1	5	2		
1691052.0	1	6	2		
1691052.0	1	7	2		
1691052.0	1	8	2		
1691042.0	2	1	2		
1691042.0	2	2	2		
1691042.0	2	3	2		
1691042.0	2	4	2		
1691042.0	2	5	2		
1691042.0	2	6	2		
1691042.0	2	7	2		
1691042.0	2	8	2		
1692145.0	1	1	2		
1692145.0	1	2	2		
1692145.0	1	3	2		
1692145.0	1	4	2		
1692145.0	1	5	2		
1692145.0	1	6	2		
1692145.0	1	7	2		
1692145.0	1	8	2		
1692063.0	1	1	2		
1692063.0	1	2	2		
1692063.0	1	3	1	5	0
1692063.0	1	4	1	4	0
1692063.0	1	5	2		
1692063.0	1	6	2		
1692063.0	1	7	2		
1692063.0	1	8	2		
1692047.0	2	1	2		
1692047.0	2	2	2		
1692047.0	2	3	2		
1692047.0	2	4	2		
1692047.0	2	5	2		
1692047.0	2	6	2		
1692047.0	2	7	2		
1692047.0	2	8	2		
1692031.0	1	1	2		
1692031.0	1	2	2		
1692031.0	1	3	2		
1692031.0	1	4	2		
1692031.0	1	5	2		
1692031.0	1	6	2		
1692031.0	1	7	2		
1692031.0	1	8	2		
1693168.0	1	1	2		
1693168.0	1	2	2		
1693168.0	1	3	2		
1693168.0	1	4	2		
1693168.0	1	5	2		
1693168.0	1	6	2		
1693168.0	1	7	2		
1693168.0	1	8	2		
1693077.0	2	1	1	3	200
1693077.0	2	2	2		
1693077.0	2	3	2		
1693077.0	2	4	2		
1693077.0	2	5	2		
1693077.0	2	6	2		
1693077.0	2	7	2		
1693077.0	2	8	2		
1693095.0	1	1	2		
1693095.0	1	2	2		
1693095.0	1	3	2		
1693095.0	1	4	2		
1693095.0	1	5	2		
1693095.0	1	6	2		
1693095.0	1	7	2		
1693095.0	1	8	2		
1693004.0	2	1	2		
1693004.0	2	2	2		
1693004.0	2	3	2		
1693004.0	2	4	2		
1693004.0	2	5	2		
1693004.0	2	6	2		
1693004.0	2	7	2		
1693004.0	2	8	2		
1696013.0	2	1	2		
1696013.0	2	2	1	4	5000
1696013.0	2	3	2		
1696013.0	2	4	2		
1696013.0	2	5	2		
1696013.0	2	6	2		
1696013.0	2	7	2		
1696013.0	2	8	2		
1696023.0	3	1	2		
1696023.0	3	2	2		
1696023.0	3	3	2		
1696023.0	3	4	2		
1696023.0	3	5	2		
1696023.0	3	6	2		
1696023.0	3	7	2		
1696023.0	3	8	2		
1696002.0	1	1	2		
1696002.0	1	2	2		
1696002.0	1	3	2		
1696002.0	1	4	1	4	0
1696002.0	1	5	2		
1696002.0	1	6	2		
1696002.0	1	7	2		
1696002.0	1	8	2		
1696032.0	1	1	2		
1696032.0	1	2	2		
1696032.0	1	3	2		
1696032.0	1	4	1	4	7000
1696032.0	1	5	2		
1696032.0	1	6	2		
1696032.0	1	7	2		
1696032.0	1	8	2		
1696065.0	1	1	2		
1696065.0	1	2	2		
1696065.0	1	3	2		
1696065.0	1	4	2		
1696065.0	1	5	2		
1696065.0	1	6	2		
1696065.0	1	7	2		
1696065.0	1	8	2		
1696052.0	2	1	2		
1696052.0	2	2	2		
1696052.0	2	3	2		
1696052.0	2	4	2		
1696052.0	2	5	2		
1696052.0	2	6	2		
1696052.0	2	7	2		
1696052.0	2	8	2		
1696090.0	3	1	2		
1696090.0	3	2	2		
1696090.0	3	3	2		
1696090.0	3	4	2		
1696090.0	3	5	2		
1696090.0	3	6	2		
1696090.0	3	7	2		
1696090.0	3	8	2		
1696022.0	1	1	2		
1696022.0	1	2	2		
1696022.0	1	3	2		
1696022.0	1	4	2		
1696022.0	1	5	2		
1696022.0	1	6	2		
1696022.0	1	7	2		
1696022.0	1	8	2		
1697006.0	1	1	2		
1697006.0	1	2	2		
1697006.0	1	3	2		
1697006.0	1	4	2		
1697006.0	1	5	2		
1697006.0	1	6	2		
1697006.0	1	7	2		
1697006.0	1	8	2		
1697106.0	2	1	2		
1697106.0	2	2	2		
1697106.0	2	3	2		
1697106.0	2	4	2		
1697106.0	2	5	2		
1697106.0	2	6	2		
1697106.0	2	7	2		
1697106.0	2	8	2		
1697095.0	2	1	1	4	0
1697095.0	2	2	1	4	4500
1697095.0	2	3	2		
1697095.0	2	4	2		
1697095.0	2	5	2		
1697095.0	2	6	2		
1697095.0	2	7	2		
1697095.0	2	8	2		
1697019.0	1	1	2		
1697019.0	1	2	2		
1697019.0	1	3	2		
1697019.0	1	4	1	5	5000
1697019.0	1	5	2		
1697019.0	1	6	2		
1697019.0	1	7	2		
1697019.0	1	8	2		
1703033.0	1	1	2		
1703033.0	1	2	2		
1703033.0	1	3	2		
