hhid	pid	service	knows_service	used_service	freq_use	daily_msg_call
504035.0	1	3	1	1	2	5
504035.0	1	5	1	1	3	5
504035.0	1	6	1	1	3	5
504035.0	1	11	1	2		5
504043.0	1	1	1	2		0
504043.0	1	2	1	2		0
504043.0	1	3	1	2		0
504043.0	1	5	1	2		0
504043.0	1	6	1	2		0
504043.0	1	7	1	2		0
504043.0	1	11	1	2		0
504051.0	2	1	1	2		0
504051.0	2	2	1	2		0
504051.0	2	3	1	2		0
504051.0	2	5	1	2		0
504051.0	2	6	1	1	4	0
504051.0	2	11	1	2		0
504011.0	1	1	1	1	8	0
504011.0	1	2	1	1	5	0
504011.0	1	3	1	1	2	0
504011.0	1	6	1	1	2	0
504011.0	1	11	1	2		0
504067.0	1	1	1	1	8	0
504067.0	1	2	1	2		0
504067.0	1	3	1	1	2	0
504067.0	1	6	1	2		0
504067.0	1	11	1	2		0
1539026.0	1	1	1	1	2	0
1539026.0	1	2	1	2		0
1539026.0	1	3	1	1	3	0
1539026.0	1	4	1	2		0
1539026.0	1	5	1	2		0
1539026.0	1	6	1	2		0
1539026.0	1	8	1	2		0
1539026.0	1	9	1	2		0
1539026.0	1	10	1	2		0
1539026.0	1	11	1	2		0
1539026.0	1	12	1	2		0
1539053.0	1	1	1	1	1	1
1539053.0	1	2	1	1	4	1
1539053.0	1	3	1	1	4	1
1539053.0	1	5	1	2		1
1539053.0	1	6	1	2		1
1539053.0	1	7	1	2		1
1539053.0	1	11	1	2		1
1539042.0	1	1	1	1	2	0
1539042.0	1	2	1	2		0
1539042.0	1	3	1	1	2	0
1539042.0	1	4	1	2		0
1539042.0	1	5	1	2		0
1539042.0	1	6	1	2		0
1539042.0	1	7	1	2		0
1539042.0	1	8	1	2		0
1539042.0	1	10	1	2		0
1539042.0	1	11	1	1	2	0
1539032.0	1	1	1	1	2	0
1539032.0	1	2	1	2		0
1539032.0	1	3	1	2		0
1539001.0	1	1	1	2		5
1539001.0	1	2	1	2		5
1539001.0	1	3	1	1	4	5
1539001.0	1	6	1	2		5
1539001.0	1	11	1	2		5
1540054.0	1	1	1	1	1	0
1540054.0	1	3	1	1	4	0
1540054.0	1	5	1	1	8	0
1540054.0	1	6	1	1	8	0
1540054.0	1	7	1	2		0
1540054.0	1	8	1	2		0
1540054.0	1	10	1	1	1	0
1540033.0	1	1	1	2		0
1540033.0	1	2	1	1	8	0
1540033.0	1	3	1	2		0
1540033.0	1	11	1	2		0
1540022.0	1	1	1	2		1
1540022.0	1	2	1	1	8	1
1540065.0	2	1	1	1	8	0
1540065.0	2	2	1	1	6	0
1540065.0	2	3	1	1	4	0
1540065.0	2	5	1	2		0
1540065.0	2	6	1	2		0
1540065.0	2	11	1	2		0
1540011.0	1	1	1	1	1	0
1540011.0	1	2	1	2		0
1540011.0	1	3	1	1	4	0
1540011.0	1	5	1	1	6	0
1540011.0	1	6	1	1	1	0
1540011.0	1	8	1	2		0
1540011.0	1	10	1	2		0
1540011.0	1	11	1	1	2	0
1649041.0	2	1	1	1	2	3
1649041.0	2	2	1	1	4	3
1649041.0	2	3	1	1	4	3
1649041.0	2	5	1	2		3
1649041.0	2	6	1	2		3
1649041.0	2	7	1	2		3
1649041.0	2	10	1	2		3
1649041.0	2	11	1	2		3
1649063.0	2	1	1	1	2	1
1649063.0	2	2	1	2		1
1649063.0	2	3	1	1	1	1
1649063.0	2	5	1	2		1
1649063.0	2	6	1	1	2	1
1649063.0	2	11	1	2		1
1649005.0	1	1	1	1	2	2
1649005.0	1	2	1	2		2
1649005.0	1	3	1	2		2
1649005.0	1	5	1	2		2
1649005.0	1	6	1	1	1	2
1649005.0	1	7	1	2		2
1649005.0	1	8	1	2		2
1649005.0	1	9	1	2		2
1649005.0	1	10	1	2		2
1649005.0	1	11	1	2		2
1649005.0	1	12	1	2		2
1649049.0	2	99	2			0
1649049.0	2	99	2			0
1649049.0	2	99	2			0
1649049.0	2	99	2			0
1649049.0	2	99	2			0
1649049.0	2	99	2			0
1649049.0	2	99	2			0
1649049.0	2	99	2			0
1649049.0	2	99	2			0
1649049.0	2	99	2			0
1649049.0	2	99	2			0
1649049.0	2	99	2			0
1649070.0	1	1	1	1	2	3
1649070.0	1	2	1	1	8	3
1649070.0	1	3	1	1	8	3
1649070.0	1	5	1	2		3
1649070.0	1	6	1	2		3
1649070.0	1	7	1	2		3
1649070.0	1	9	1	2		3
1649070.0	1	10	1	2		3
1649070.0	1	11	1	2		3
1649034.0	1	1	1	1	2	0
1649034.0	1	2	1	2		0
1649034.0	1	3	1	2		0
1649034.0	1	5	1	2		0
1649034.0	1	6	1	1	2	0
1649034.0	1	7	1	2		0
1649034.0	1	8	1	2		0
1649034.0	1	9	1	2		0
1649034.0	1	10	1	2		0
1649034.0	1	11	1	2		0
1649034.0	1	12	1	2		0
1649012.0	3	1	1	1	2	5
1649012.0	3	2	1	2		5
1649012.0	3	3	1	1	99	5
1649012.0	3	4	1	2		5
1649012.0	3	5	1	2		5
1649012.0	3	6	1	1	99	5
1649012.0	3	10	1	2		5
1649012.0	3	11	1	2		5
1649027.0	2	1	1	1	2	5
1649027.0	2	2	1	2		5
1649027.0	2	3	1	1	4	5
1649027.0	2	6	1	2		5
1649027.0	2	7	1	2		5
1649027.0	2	10	1	2		5
1649027.0	2	11	1	2		5
1650029.0	2	1	1	2		1
1650029.0	2	2	1	2		1
1650029.0	2	3	1	1	2	1
1650029.0	2	5	1	2		1
1650029.0	2	6	1	1	1	1
1650029.0	2	11	1	2		1
1650061.0	2	1	1	2		3
1650061.0	2	2	1	1	8	3
1650061.0	2	3	1	2		3
1650061.0	2	5	1	2		3
1650061.0	2	6	1	2		3
1650061.0	2	7	1	2		3
1650061.0	2	8	1	2		3
1650061.0	2	11	1	2		3
1650104.0	1	1	1	2		5
1650104.0	1	2	1	1	4	5
1650104.0	1	3	1	1	4	5
1650104.0	1	4	1	2		5
1650104.0	1	5	1	2		5
1650104.0	1	6	1	2		5
1650104.0	1	7	1	2		5
1650104.0	1	8	1	2		5
1650104.0	1	10	1	2		5
1650104.0	1	11	1	2		5
794141.0	2	1	1	1	2	0
794141.0	2	2	1	2		0
794141.0	2	3	1	1	2	0
794141.0	2	6	1	1	1	0
794141.0	2	11	1	2		0
794141.0	2	12	1	1	1	0
794127.0	2	1	1	2		0
794127.0	2	2	1	2		0
794127.0	2	3	1	2		0
794127.0	2	5	1	2		0
794127.0	2	6	1	2		0
794127.0	2	10	1	2		0
794127.0	2	11	1	2		0
794041.0	2	1	1	1	8	3
794041.0	2	2	1	2		3
794041.0	2	3	1	2		3
794041.0	2	5	1	2		3
794041.0	2	6	1	2		3
794041.0	2	11	1	2		3
794070.0	3	1	1	1	4	3
794070.0	3	2	1	2		3
794070.0	3	3	1	1	4	3
794070.0	3	4	1	2		3
794070.0	3	5	1	2		3
794070.0	3	6	1	2		3
794070.0	3	9	1	2		3
794070.0	3	10	1	2		3
794070.0	3	11	1	2		3
794070.0	3	12	1	2		3
794056.0	1	1	1	1	1	1
794056.0	1	2	1	1	4	1
794056.0	1	3	1	1	3	1
794056.0	1	4	1	2		1
794056.0	1	5	1	2		1
794056.0	1	6	1	2		1
794056.0	1	7	1	2		1
794056.0	1	8	1	2		1
794056.0	1	9	1	2		1
794056.0	1	10	1	2		1
794056.0	1	11	1	2		1
794056.0	1	12	1	2		1
794086.0	1	1	1	2		0
794086.0	1	2	1	2		0
794086.0	1	3	1	1	2	0
794086.0	1	5	1	2		0
794086.0	1	6	1	2		0
794086.0	1	11	1	2		0
805053.0	1	1	1	1	2	3
805053.0	1	2	1	1	6	3
805053.0	1	3	1	1	4	3
805053.0	1	5	1	2		3
805053.0	1	6	1	2		3
805053.0	1	7	1	2		3
805053.0	1	11	1	2		3
805003.0	1	1	1	2		0
805003.0	1	2	1	2		0
805003.0	1	3	1	2		0
805003.0	1	5	1	2		0
805003.0	1	6	1	2		0
805003.0	1	7	1	2		0
805003.0	1	8	1	2		0
805003.0	1	11	1	2		0
805033.0	2	1	1	1	1	5
805033.0	2	2	1	2		5
805033.0	2	3	1	2		5
805033.0	2	5	1	2		5
805033.0	2	6	1	2		5
805033.0	2	9	1	2		5
805033.0	2	10	1	2		5
805033.0	2	11	1	2		5
805058.0	1	1	1	1	2	1
805058.0	1	2	1	2		1
805058.0	1	3	1	1	2	1
805058.0	1	5	1	2		1
805058.0	1	6	1	1	2	1
805058.0	1	7	1	2		1
805058.0	1	8	1	2		1
805058.0	1	9	1	2		1
805058.0	1	10	1	1	8	1
805058.0	1	11	1	2		1
805058.0	1	12	1	2		1
805023.0	1	1	1	1	1	0
805023.0	1	2	1	1	4	0
805023.0	1	3	1	2		0
805023.0	1	5	1	2		0
805023.0	1	6	1	1	1	0
805023.0	1	7	1	2		0
805023.0	1	8	1	2		0
805023.0	1	9	1	2		0
805023.0	1	11	1	1	1	0
805023.0	1	12	1	2		0
805013.0	1	1	1	1	2	1
805013.0	1	2	1	2		1
805013.0	1	3	1	1	4	1
805013.0	1	5	1	2		1
805013.0	1	6	1	1	2	1
805013.0	1	7	1	2		1
805013.0	1	8	1	2		1
805013.0	1	11	1	2		1
805013.0	1	12	1	2		1
805043.0	2	1	1	2		5
805043.0	2	2	1	2		5
805043.0	2	6	1	2		5
805043.0	2	7	1	2		5
805041.0	1	1	1	1	1	4
805041.0	1	2	1	1	4	4
805041.0	1	3	1	2		4
805041.0	1	4	1	2		4
805041.0	1	5	1	2		4
805041.0	1	6	1	1	1	4
805041.0	1	10	1	2		4
805041.0	1	11	1	2		4
805063.0	2	1	1	2		3
805063.0	2	2	1	2		3
805063.0	2	3	1	2		3
805063.0	2	5	1	2		3
805063.0	2	6	1	2		3
805093.0	1	1	1	1	1	3
805093.0	1	2	1	1	8	3
805093.0	1	3	1	1	8	3
806029.0	1	1	1	1	2	1
806029.0	1	2	1	2		1
806029.0	1	3	1	2		1
806029.0	1	5	1	2		1
806029.0	1	6	1	2		1
806029.0	1	11	1	2		1
1651064.0	2	1	1	1	2	3
1651064.0	2	2	1	1	4	3
1651064.0	2	3	1	2		3
1651064.0	2	5	1	2		3
1651064.0	2	6	1	1	1	3
1651064.0	2	7	1	2		3
1651064.0	2	8	1	2		3
1651064.0	2	11	1	2		3
1651042.0	3	1	1	1	1	2
1651042.0	3	2	1	2		2
1651042.0	3	3	1	1	3	2
1651042.0	3	5	1	2		2
1651042.0	3	6	1	1	1	2
1651042.0	3	7	1	2		2
1651042.0	3	8	1	2		2
1651042.0	3	9	1	2		2
1651042.0	3	10	1	2		2
1651042.0	3	11	1	2		2
1651042.0	3	12	1	2		2
1651107.0	1	1	1	2		0
1651107.0	1	2	1	1	8	0
1651107.0	1	3	1	2		0
1651107.0	1	4	1	2		0
1651107.0	1	5	1	2		0
1651107.0	1	6	1	1	1	0
1651107.0	1	7	1	2		0
1651107.0	1	8	1	2		0
1651107.0	1	9	1	2		0
1651107.0	1	10	1	2		0
1651107.0	1	11	1	2		0
1651107.0	1	12	1	2		0
1651129.0	1	1	1	1	1	2
1651129.0	1	2	1	2		2
1651129.0	1	3	1	1	2	2
1651129.0	1	5	1	2		2
1651129.0	1	6	1	2		2
1651129.0	1	7	1	2		2
1651129.0	1	8	1	2		2
1651129.0	1	9	1	2		2
1651129.0	1	10	1	2		2
1651129.0	1	11	1	1	1	2
1651129.0	1	12	1	2		2
1651150.0	1	1	1	1	2	2
1651150.0	1	2	1	1	5	2
1651150.0	1	3	1	1	3	2
1651150.0	1	10	1	2		2
1651150.0	1	11	1	2		2
1651150.0	1	12	1	2		2
1651172.0	2	1	1	1	2	5
1651172.0	2	2	1	2		5
1651172.0	2	3	1	2		5
1651172.0	2	5	1	2		5
1651172.0	2	6	1	2		5
1651172.0	2	7	1	2		5
1651172.0	2	10	1	2		5
1651172.0	2	11	1	2		5
1651194.0	1	1	1	1	2	0
1651194.0	1	2	1	2		0
1651194.0	1	3	1	1	8	0
1651194.0	1	4	1	2		0
1651194.0	1	5	1	2		0
1651194.0	1	6	1	2		0
1651194.0	1	7	1	2		0
1651194.0	1	8	1	2		0
1651194.0	1	9	1	2		0
1651194.0	1	10	1	2		0
1651194.0	1	11	1	2		0
1651194.0	1	12	1	2		0
1651215.0	2	1	1	2		1
1651215.0	2	2	1	2		1
1651215.0	2	3	1	2		1
1651215.0	2	5	1	2		1
1651215.0	2	6	1	2		1
1651215.0	2	11	1	2		1
1652016.0	2	1	1	1	1	2
1652016.0	2	2	1	1	8	2
1652016.0	2	3	1	1	2	2
1652016.0	2	4	1	2		2
1652016.0	2	5	1	2		2
1652016.0	2	6	1	1	1	2
1652016.0	2	7	1	2		2
1652016.0	2	8	1	2		2
1652016.0	2	9	1	2		2
1652016.0	2	10	1	2		2
1652016.0	2	11	1	2		2
1652016.0	2	12	1	2		2
1652075.0	1	1	1	2		0
1652075.0	1	2	1	2		0
1652075.0	1	3	1	1	8	0
1652075.0	1	5	1	2		0
1652075.0	1	6	1	2		0
1652075.0	1	7	1	2		0
1652075.0	1	11	1	2		0
1652008.0	2	1	1	1	1	2
1652008.0	2	2	1	1	5	2
1652008.0	2	3	1	1	3	2
1652008.0	2	5	1	2		2
1652008.0	2	6	1	2		2
1652008.0	2	11	1	2		2
1652005.0	1	1	1	1	2	3
1652005.0	1	2	1	1	5	3
1652005.0	1	3	1	1	2	3
1652005.0	1	5	1	2		3
1652005.0	1	6	1	1	1	3
1652005.0	1	7	1	2		3
1652005.0	1	8	1	2		3
1652005.0	1	9	1	2		3
1652005.0	1	10	1	2		3
1652005.0	1	11	1	2		3
1652005.0	1	12	1	2		3
1652083.0	2	1	1	1	8	0
1652083.0	2	2	1	2		0
1652083.0	2	3	1	1	8	0
1652083.0	2	4	1	2		0
1652083.0	2	5	1	2		0
1652083.0	2	6	1	2		0
1652083.0	2	7	1	2		0
1652083.0	2	8	1	2		0
1652083.0	2	9	1	2		0
1652083.0	2	10	1	2		0
1652083.0	2	11	1	2		0
1652083.0	2	12	1	2		0
1652024.0	2	1	1	1	1	3
1652024.0	2	2	1	2		3
1652024.0	2	3	1	2		3
1652024.0	2	5	1	2		3
1652024.0	2	6	1	1	1	3
1652024.0	2	7	1	2		3
1652024.0	2	8	1	2		3
1652024.0	2	10	1	2		3
1652024.0	2	11	1	2		3
1652024.0	2	12	1	2		3
1652033.0	1	1	1	1	4	0
1652033.0	1	2	1	1	5	0
1652033.0	1	3	1	1	4	0
1652033.0	1	5	1	2		0
1652033.0	1	6	1	2		0
1652033.0	1	7	1	2		0
1652033.0	1	10	1	2		0
1652033.0	1	11	1	2		0
1652041.0	1	1	1	1	6	3
1652041.0	1	2	1	2		3
1652041.0	1	3	1	2		3
1652041.0	1	5	1	2		3
1652041.0	1	6	1	2		3
1652041.0	1	7	1	2		3
1652041.0	1	10	1	2		3
1652041.0	1	11	1	2		3
1652058.0	2	1	1	1	1	2
1652058.0	2	2	1	1	8	2
1652058.0	2	3	1	2		2
1652058.0	2	5	1	2		2
1652058.0	2	6	1	1	1	2
1652058.0	2	7	1	2		2
1652058.0	2	8	1	2		2
1652058.0	2	9	1	2		2
1652058.0	2	10	1	2		2
1652058.0	2	11	1	1	1	2
1652050.0	2	1	1	1	2	5
1652050.0	2	2	1	1	8	5
1652050.0	2	3	1	1	2	5
1652050.0	2	6	1	1	8	5
1652050.0	2	11	1	2		5
1653025.0	1	1	1	1	1	3
1653025.0	1	2	1	1	5	3
1653025.0	1	3	1	1	4	3
1653025.0	1	5	1	2		3
1653025.0	1	6	1	1	2	3
1653025.0	1	7	1	2		3
1653025.0	1	8	1	2		3
1653025.0	1	9	1	2		3
1653025.0	1	11	1	2		3
1653010.0	1	1	1	1	2	2
1653010.0	1	2	1	2		2
1653010.0	1	3	1	1	2	2
1653010.0	1	5	1	2		2
1653010.0	1	6	1	2		2
1653145.0	1	1	1	1	2	0
1653145.0	1	2	1	1	4	0
1653145.0	1	3	1	1	8	0
1653145.0	1	4	1	2		0
1653145.0	1	5	1	1	8	0
1653145.0	1	6	1	1	8	0
1653145.0	1	10	1	2		0
1653145.0	1	11	1	2		0
1653055.0	2	1	1	1	2	0
1653055.0	2	2	1	2		0
1653055.0	2	3	1	1	99	0
1653055.0	2	5	1	2		0
1653055.0	2	6	1	1	1	0
1653055.0	2	7	1	2		0
1653055.0	2	8	1	2		0
1653055.0	2	11	1	2		0
1653100.0	1	1	1	2		2
1653100.0	1	2	1	2		2
1653100.0	1	3	1	2		2
1653100.0	1	6	1	2		2
1653100.0	1	11	1	2		2
1653115.0	1	1	1	1	2	0
1653115.0	1	2	1	2		0
1653115.0	1	3	1	1	4	0
1653115.0	1	4	1	2		0
1653115.0	1	5	1	1	3	0
1653115.0	1	6	1	1	1	0
1653115.0	1	7	1	1	1	0
1653115.0	1	8	1	1	2	0
1653115.0	1	9	1	2		0
1653115.0	1	10	1	2		0
1653115.0	1	11	1	2		0
1653040.0	1	1	1	1	1	0
1653040.0	1	2	1	1	8	0
1653040.0	1	3	1	1	2	0
1653040.0	1	4	1	2		0
1653040.0	1	5	1	1	3	0
1653040.0	1	6	1	2		0
1653040.0	1	7	1	2		0
1653040.0	1	8	1	2		0
1653040.0	1	9	1	2		0
1653040.0	1	10	1	2		0
1653040.0	1	11	1	2		0
1653040.0	1	12	1	2		0
1653085.0	1	1	1	1	8	3
1653085.0	1	2	1	2		3
1653085.0	1	3	1	1	3	3
1653085.0	1	5	1	2		3
1653085.0	1	6	1	1	1	3
1653085.0	1	10	1	2		3
1653085.0	1	11	1	2		3
1653070.0	3	1	1	1	8	1
1653070.0	3	2	1	2		1
1653070.0	3	3	1	1	4	1
1653070.0	3	10	1	2		1
1653070.0	3	11	1	2		1
1654050.0	1	1	1	2		3
1654050.0	1	2	1	1	8	3
1654050.0	1	3	1	1	8	3
1654050.0	1	4	1	2		3
1654050.0	1	5	1	2		3
1654050.0	1	6	1	2		3
1654050.0	1	7	1	2		3
1654050.0	1	8	1	2		3
1654050.0	1	11	1	2		3
1654028.0	1	1	1	1	1	1
1654028.0	1	2	1	2		1
1654028.0	1	3	1	1	2	1
1654028.0	1	5	1	2		1
1654028.0	1	6	1	1	2	1
1654028.0	1	7	1	2		1
1654028.0	1	8	1	2		1
1654028.0	1	10	1	2		1
1654028.0	1	11	1	2		1
1654007.0	1	1	1	1	1	2
1654007.0	1	2	1	2		2
1654007.0	1	3	1	1	2	2
1654007.0	1	5	1	1	4	2
1654007.0	1	6	1	2		2
1654007.0	1	7	1	2		2
1654007.0	1	8	1	2		2
1654007.0	1	10	1	2		2
1654007.0	1	11	1	2		2
1654080.0	1	1	1	1	3	2
1654080.0	1	2	1	1	8	2
1654080.0	1	3	1	1	2	2
1654080.0	1	6	1	2		2
1654080.0	1	11	1	2		2
1654065.0	1	1	1	2		0
1654065.0	1	2	1	2		0
1654065.0	1	3	1	2		0
1654065.0	1	5	1	2		0
1654065.0	1	6	1	2		0
1654065.0	1	11	1	2		0
1654110.0	1	1	1	1	3	0
1654110.0	1	2	1	2		0
1654110.0	1	3	1	1	2	0
1654110.0	1	5	1	1	2	0
1654110.0	1	6	1	1	2	0
1654110.0	1	7	1	2		0
1654110.0	1	8	1	2		0
1654110.0	1	11	1	2		0
1654095.0	1	1	1	1	1	2
1654095.0	1	2	1	1	4	2
1654095.0	1	3	1	1	5	2
1654095.0	1	5	1	1	1	2
1654095.0	1	6	1	2		2
1654095.0	1	7	1	2		2
1654095.0	1	8	1	2		2
1654095.0	1	10	1	2		2
1654095.0	1	11	1	2		2
1654035.0	2	1	1	2		5
1654035.0	2	2	1	2		5
1654035.0	2	3	1	1	4	5
1654035.0	2	4	1	2		5
1654035.0	2	5	1	2		5
1654035.0	2	6	1	2		5
1654035.0	2	11	1	2		5
1654020.0	1	1	1	1	8	5
1654020.0	1	2	1	1	8	5
1654020.0	1	3	1	1	8	5
1654020.0	1	4	1	2		5
1654020.0	1	5	1	2		5
1654020.0	1	6	1	2		5
1654020.0	1	7	1	2		5
1654020.0	1	8	1	2		5
1654020.0	1	9	1	2		5
1654020.0	1	10	1	2		5
1654020.0	1	11	1	2		5
1654020.0	1	12	1	2		5
1655119.0	3	1	1	1	2	0
1655119.0	3	2	1	1	8	0
1655119.0	3	3	1	1	2	0
1655119.0	3	4	1	2		0
1655119.0	3	5	1	2		0
1655119.0	3	6	1	2		0
1655119.0	3	7	1	2		0
1655119.0	3	8	1	1	1	0
1655119.0	3	9	1	2		0
1655119.0	3	10	1	2		0
1655119.0	3	11	1	1	2	0
1655119.0	3	12	1	2		0
1655063.0	2	1	1	1	1	5
1655063.0	2	2	1	1	8	5
1655063.0	2	3	1	2		5
1655063.0	2	4	1	2		5
1655063.0	2	5	1	2		5
1655063.0	2	6	1	2		5
1655063.0	2	7	1	2		5
1655063.0	2	8	1	2		5
1655063.0	2	9	1	2		5
1655063.0	2	10	1	1	3	5
1655063.0	2	11	1	2		5
1655063.0	2	12	1	2		5
1655035.0	1	1	1	1	1	1
1655035.0	1	2	1	1	4	1
1655035.0	1	3	1	1	4	1
1655035.0	1	4	1	2		1
1655035.0	1	5	1	2		1
1655035.0	1	6	1	2		1
1655035.0	1	7	1	2		1
1655035.0	1	8	1	2		1
1655035.0	1	9	1	2		1
1655035.0	1	10	1	2		1
1655035.0	1	11	1	2		1
1655035.0	1	12	1	2		1
1655021.0	2	1	1	2		3
1655021.0	2	2	1	2		3
1655021.0	2	3	1	2		3
1655021.0	2	4	1	2		3
1655021.0	2	8	1	2		3
1655021.0	2	11	1	2		3
1655007.0	1	1	1	1	8	3
1655007.0	1	2	1	2		3
1655007.0	1	3	1	2		3
1655007.0	1	5	1	2		3
1655007.0	1	6	1	2		3
1655007.0	1	9	1	2		3
1655007.0	1	11	1	2		3
1655091.0	2	1	1	2		5
1655091.0	2	2	1	2		5
1655091.0	2	3	1	1	2	5
1655091.0	2	5	1	2		5
1655091.0	2	6	1	1	1	5
1655091.0	2	7	1	2		5
1655091.0	2	8	1	2		5
1655091.0	2	11	1	2		5
1655105.0	3	1	1	2		0
1655105.0	3	2	1	2		0
1655105.0	3	3	1	1	2	0
1655105.0	3	5	1	2		0
1655105.0	3	6	1	1	2	0
1655105.0	3	7	1	2		0
1655105.0	3	8	1	2		0
1655105.0	3	11	1	2		0
1655049.0	2	1	1	1	8	3
1655049.0	2	2	1	1	8	3
1655049.0	2	3	1	1	8	3
1655049.0	2	4	1	2		3
1655049.0	2	5	1	2		3
1655049.0	2	6	1	2		3
1655049.0	2	9	1	2		3
1655049.0	2	10	1	2		3
1655049.0	2	11	1	2		3
1656026.0	1	1	1	1	2	5
1656026.0	1	2	1	2		5
1656026.0	1	3	1	2		5
1656026.0	1	5	1	2		5
1656026.0	1	6	1	1	1	5
1656026.0	1	11	1	2		5
1656012.0	2	1	1	1	2	4
1656012.0	2	2	1	1	4	4
1656012.0	2	3	1	1	2	4
1656012.0	2	5	1	2		4
1656012.0	2	6	1	2		4
1656012.0	2	7	1	2		4
1656012.0	2	8	1	2		4
1656012.0	2	11	1	2		4
1656039.0	1	1	1	1	1	0
1656039.0	1	2	1	1	5	0
1656039.0	1	3	1	1	2	0
1656039.0	1	4	1	2		0
1656039.0	1	5	1	2		0
1656039.0	1	6	1	1	2	0
1656039.0	1	7	1	2		0
1656039.0	1	8	1	2		0
1656039.0	1	9	1	2		0
1656039.0	1	10	1	1	1	0
1656039.0	1	11	1	2		0
1656039.0	1	12	1	2		0
1656053.0	2	1	1	2		2
1656053.0	2	2	1	1	8	2
1656053.0	2	3	1	2		2
1656053.0	2	4	1	2		2
1656053.0	2	5	1	2		2
1656053.0	2	6	1	2		2
1656053.0	2	7	1	2		2
1656053.0	2	8	1	2		2
1656053.0	2	9	1	2		2
1656053.0	2	10	1	2		2
1656053.0	2	11	1	2		2
1656053.0	2	12	1	2		2
1656117.0	1	1	1	1	1	0
1656117.0	1	2	1	2		0
1656117.0	1	3	1	1	3	0
1656117.0	1	5	1	2		0
1656117.0	1	6	1	2		0
1656117.0	1	7	1	2		0
1656117.0	1	8	1	2		0
1656117.0	1	9	1	2		0
1656117.0	1	10	1	2		0
1656117.0	1	11	1	2		0
1656133.0	2	1	1	1	8	5
1656133.0	2	2	1	1	8	5
1656133.0	2	3	1	1	4	5
1656133.0	2	5	1	2		5
1656133.0	2	6	1	2		5
1656133.0	2	10	1	2		5
1656133.0	2	11	1	2		5
1656120.0	1	1	1	1	8	5
1656120.0	1	2	1	1	4	5
1656120.0	1	3	1	1	4	5
1656120.0	1	5	1	2		5
1656120.0	1	6	1	1	1	5
1656120.0	1	7	1	2		5
1656120.0	1	8	1	2		5
1656120.0	1	10	1	2		5
1656120.0	1	11	1	2		5
1656079.0	1	1	1	1	1	0
1656079.0	1	2	1	1	4	0
1656079.0	1	3	1	1	1	0
1656079.0	1	4	1	2		0
1656079.0	1	5	1	2		0
1656079.0	1	6	1	2		0
1656079.0	1	7	1	2		0
1656079.0	1	8	1	2		0
1656079.0	1	9	1	2		0
1656079.0	1	10	1	2		0
1656079.0	1	11	1	2		0
1656093.0	1	1	1	2		0
1656093.0	1	2	1	2		0
1656093.0	1	3	1	2		0
1656093.0	1	5	1	2		0
1656093.0	1	6	1	2		0
1656093.0	1	11	1	2		0
1123055.0	1	99	2			0
1123055.0	1	99	2			0
1123055.0	1	99	2			0
1123055.0	1	99	2			0
1123055.0	1	99	2			0
1123055.0	1	99	2			0
1123055.0	1	99	2			0
1123055.0	1	99	2			0
1123055.0	1	99	2			0
1123055.0	1	99	2			0
1123055.0	1	99	2			0
1123055.0	1	99	2			0
1123067.0	1	99	2			0
1123067.0	1	99	2			0
1123067.0	1	99	2			0
1123067.0	1	99	2			0
1123067.0	1	99	2			0
1123067.0	1	99	2			0
1123067.0	1	99	2			0
1123067.0	1	99	2			0
1123067.0	1	99	2			0
1123067.0	1	99	2			0
1123067.0	1	99	2			0
1123067.0	1	99	2			0
1123103.0	1	1	1	2		3
1123103.0	1	2	1	2		3
1123103.0	1	3	1	1	4	3
1123103.0	1	4	1	2		3
1123103.0	1	5	1	2		3
1123103.0	1	6	1	2		3
1123103.0	1	7	1	2		3
1123103.0	1	8	1	2		3
1123103.0	1	9	1	2		3
1123103.0	1	10	1	2		3
1123103.0	1	11	1	2		3
1123103.0	1	12	1	2		3
1123079.0	1	1	1	2		0
1123079.0	1	2	1	2		0
1123079.0	1	3	1	2		0
1123091.0	1	1	1	2		0
1123091.0	1	2	1	2		0
1123091.0	1	3	1	2		0
1123031.0	2	1	1	2		4
1123031.0	2	2	1	2		4
1123031.0	2	3	1	2		4
1123031.0	2	4	1	2		4
1123031.0	2	11	1	2		4
1123089.0	1	1	1	1	2	4
1123089.0	1	2	1	2		4
1123089.0	1	3	1	1	8	4
1123089.0	1	4	1	2		4
1123089.0	1	5	1	2		4
1123089.0	1	6	1	1	1	4
1123089.0	1	11	1	2		4
1123043.0	1	1	1	2		0
1123043.0	1	2	1	2		0
1123043.0	1	3	1	2		0
1123043.0	1	5	1	2		0
1123043.0	1	6	1	2		0
1123043.0	1	11	1	2		0
1743016.0	1	1	1	1	8	0
1743016.0	1	2	1	2		0
1743016.0	1	3	1	1	8	0
1743016.0	1	4	1	2		0
1743016.0	1	5	1	2		0
1743016.0	1	6	1	2		0
1743016.0	1	8	1	2		0
1743016.0	1	9	1	2		0
1743016.0	1	11	1	2		0
1743016.0	1	12	1	2		0
1743057.0	1	1	1	1	2	1
1743057.0	1	2	1	2		1
1743057.0	1	3	1	2		1
1743057.0	1	6	1	1	1	1
1743057.0	1	7	1	2		1
1743057.0	1	8	1	2		1
1743057.0	1	9	1	2		1
1743057.0	1	10	1	2		1
1743057.0	1	11	1	2		1
1743057.0	1	12	1	2		1
1743049.0	1	1	1	1	1	0
1743049.0	1	2	1	2		0
1743049.0	1	3	1	2		0
